0,0,0,-0.31292517,-0.06122449,-0.585034014,-0.421768707,-0.693877551,-0.768707483,-0.714285714,-1,-0.462585034,-0.714285714,-0.442176871,-0.897959184,-0.380952381,-0.639455782,-0.387755102,-0.557823129,-0.244897959,-0.734693878,-0.231292517,-0.897959184,-0.217687075,-0.571428571,-0.238095238,-0.530612245,-0.034013605,-0.721088435,0,-0.857142857,-0.020408163,-0.537414966,-0.054421769,-0.476190476,0.183673469,-0.680272109,0.217687075,-0.775510204,0.170068027,-0.544217687,0.12244898,-0.469387755
0,0,0,-0.340277778,-0.048611111,-0.631944444,-0.402777778,-0.756944444,-0.763888889,-0.770833333,-1,-0.5,-0.708333333,-0.479166667,-0.895833333,-0.423611111,-0.631944444,-0.4375,-0.5625,-0.277777778,-0.743055556,-0.256944444,-0.895833333,-0.25,-0.555555556,-0.284722222,-0.534722222,-0.069444444,-0.736111111,-0.020833333,-0.847222222,-0.055555556,-0.520833333,-0.097222222,-0.479166667,0.145833333,-0.701388889,0.1875,-0.756944444,0.138888889,-0.520833333,0.083333333,-0.458333333
0,0,0,-0.317567568,-0.074324324,-0.587837838,-0.412162162,-0.702702703,-0.763513514,-0.722972973,-1,-0.466216216,-0.722972973,-0.432432432,-0.898648649,-0.385135135,-0.635135135,-0.405405405,-0.574324324,-0.25,-0.75,-0.222972973,-0.898648649,-0.222972973,-0.560810811,-0.256756757,-0.554054054,-0.047297297,-0.72972973,-0.006756757,-0.844594595,-0.033783784,-0.533783784,-0.074324324,-0.5,0.155405405,-0.689189189,0.195945946,-0.75,0.148648649,-0.527027027,0.094594595,-0.472972973
0,0,0,-0.310344828,-0.068965517,-0.579310345,-0.413793103,-0.696551724,-0.75862069,-0.696551724,-1,-0.448275862,-0.717241379,-0.413793103,-0.862068966,-0.365517241,-0.613793103,-0.393103448,-0.565517241,-0.24137931,-0.737931034,-0.206896552,-0.875862069,-0.206896552,-0.551724138,-0.248275862,-0.524137931,-0.048275862,-0.724137931,0.006896552,-0.820689655,-0.020689655,-0.517241379,-0.075862069,-0.475862069,0.151724138,-0.682758621,0.2,-0.731034483,0.151724138,-0.517241379,0.089655172,-0.462068966
0,0,0,-0.300699301,-0.062937063,-0.566433566,-0.405594406,-0.671328671,-0.755244755,-0.671328671,-1,-0.440559441,-0.72027972,-0.398601399,-0.881118881,-0.363636364,-0.629370629,-0.377622378,-0.566433566,-0.230769231,-0.734265734,-0.195804196,-0.881118881,-0.202797203,-0.559440559,-0.237762238,-0.524475524,-0.034965035,-0.72027972,0.020979021,-0.818181818,-0.020979021,-0.51048951,-0.06993007,-0.475524476,0.167832168,-0.671328671,0.20979021,-0.713286713,0.153846154,-0.496503497,0.090909091,-0.447552448
0,0,0,-0.29787234,-0.078014184,-0.546099291,-0.425531915,-0.645390071,-0.758865248,-0.65248227,-1,-0.439716312,-0.737588652,-0.382978723,-0.858156028,-0.34751773,-0.617021277,-0.382978723,-0.574468085,-0.219858156,-0.75177305,-0.184397163,-0.85106383,-0.191489362,-0.546099291,-0.234042553,-0.531914894,-0.021276596,-0.730496454,0.028368794,-0.794326241,-0.007092199,-0.503546099,-0.056737589,-0.460992908,0.184397163,-0.673758865,0.219858156,-0.709219858,0.170212766,-0.496453901,0.106382979,-0.439716312
0,0,0,-0.3,-0.071428571,-0.564285714,-0.414285714,-0.664285714,-0.764285714,-0.664285714,-1,-0.442857143,-0.707142857,-0.407142857,-0.871428571,-0.364285714,-0.621428571,-0.385714286,-0.571428571,-0.235714286,-0.735714286,-0.207142857,-0.878571429,-0.207142857,-0.557142857,-0.242857143,-0.535714286,-0.035714286,-0.721428571,0.014285714,-0.828571429,-0.014285714,-0.521428571,-0.064285714,-0.485714286,0.171428571,-0.678571429,0.207142857,-0.728571429,0.157142857,-0.507142857,0.1,-0.457142857
0,0,0,-0.307142857,-0.071428571,-0.557142857,-0.414285714,-0.657142857,-0.757142857,-0.664285714,-1,-0.428571429,-0.7,-0.407142857,-0.892857143,-0.364285714,-0.635714286,-0.371428571,-0.564285714,-0.221428571,-0.721428571,-0.2,-0.878571429,-0.2,-0.564285714,-0.235714286,-0.528571429,-0.021428571,-0.7,0.014285714,-0.835714286,-0.021428571,-0.521428571,-0.057142857,-0.464285714,0.185714286,-0.664285714,0.214285714,-0.742857143,0.157142857,-0.514285714,0.107142857,-0.442857143
0,0,0,-0.294520548,-0.075342466,-0.54109589,-0.424657534,-0.630136986,-0.767123288,-0.623287671,-1,-0.397260274,-0.705479452,-0.376712329,-0.876712329,-0.342465753,-0.630136986,-0.349315068,-0.568493151,-0.191780822,-0.719178082,-0.184931507,-0.876712329,-0.184931507,-0.568493151,-0.205479452,-0.52739726,0,-0.691780822,0.02739726,-0.828767123,-0.006849315,-0.52739726,-0.04109589,-0.465753425,0.198630137,-0.643835616,0.219178082,-0.732876712,0.157534247,-0.51369863,0.102739726,-0.438356164
0,0,0,-0.294520548,-0.089041096,-0.534246575,-0.424657534,-0.623287671,-0.767123288,-0.616438356,-1,-0.417808219,-0.726027397,-0.383561644,-0.883561644,-0.342465753,-0.623287671,-0.349315068,-0.589041096,-0.205479452,-0.746575342,-0.178082192,-0.876712329,-0.191780822,-0.561643836,-0.219178082,-0.561643836,-0.006849315,-0.719178082,0.04109589,-0.815068493,0,-0.51369863,-0.04109589,-0.506849315,0.198630137,-0.671232877,0.232876712,-0.712328767,0.178082192,-0.506849315,0.130136986,-0.47260274
0,0,0,-0.299319728,-0.088435374,-0.537414966,-0.428571429,-0.62585034,-0.768707483,-0.619047619,-1,-0.394557823,-0.727891156,-0.37414966,-0.87755102,-0.340136054,-0.62585034,-0.333333333,-0.585034014,-0.183673469,-0.74829932,-0.176870748,-0.870748299,-0.19047619,-0.557823129,-0.204081633,-0.557823129,0.006802721,-0.721088435,0.034013605,-0.816326531,-0.006802721,-0.517006803,-0.034013605,-0.503401361,0.204081633,-0.666666667,0.224489796,-0.707482993,0.163265306,-0.503401361,0.12244898,-0.462585034
0,0,0,-0.310810811,-0.087837838,-0.554054054,-0.425675676,-0.628378378,-0.77027027,-0.608108108,-1,-0.391891892,-0.702702703,-0.398648649,-0.871621622,-0.358108108,-0.614864865,-0.337837838,-0.560810811,-0.182432432,-0.722972973,-0.202702703,-0.871621622,-0.209459459,-0.560810811,-0.189189189,-0.554054054,0.027027027,-0.695945946,0.027027027,-0.831081081,-0.013513514,-0.533783784,-0.006756757,-0.513513514,0.236486486,-0.648648649,0.22972973,-0.722972973,0.168918919,-0.527027027,0.168918919,-0.486486486
0,0,0,-0.326797386,-0.078431373,-0.575163399,-0.418300654,-0.647058824,-0.77124183,-0.614379085,-1,-0.385620915,-0.699346405,-0.431372549,-0.895424837,-0.392156863,-0.614379085,-0.339869281,-0.549019608,-0.176470588,-0.718954248,-0.222222222,-0.888888889,-0.22875817,-0.562091503,-0.183006536,-0.562091503,0.032679739,-0.699346405,0,-0.862745098,-0.032679739,-0.555555556,0,-0.535947712,0.254901961,-0.660130719,0.215686275,-0.758169935,0.156862745,-0.549019608,0.176470588,-0.509803922
0,0,0,-0.325443787,-0.118343195,-0.538461538,-0.449704142,-0.597633136,-0.769230769,-0.573964497,-1,-0.360946746,-0.710059172,-0.420118343,-0.869822485,-0.378698225,-0.597633136,-0.325443787,-0.550295858,-0.153846154,-0.715976331,-0.218934911,-0.887573964,-0.213017751,-0.573964497,-0.159763314,-0.556213018,0.053254438,-0.692307692,-0.00591716,-0.875739645,-0.035502959,-0.573964497,0.01183432,-0.526627219,0.272189349,-0.650887574,0.201183432,-0.769230769,0.142011834,-0.568047337,0.165680473,-0.50887574
0,0,0,-0.320224719,-0.112359551,-0.539325843,-0.443820225,-0.601123596,-0.769662921,-0.58988764,-1,-0.370786517,-0.691011236,-0.421348315,-0.876404494,-0.376404494,-0.606741573,-0.325842697,-0.550561798,-0.162921348,-0.707865169,-0.219101124,-0.898876404,-0.219101124,-0.584269663,-0.162921348,-0.556179775,0.04494382,-0.685393258,0.005617978,-0.887640449,-0.028089888,-0.58988764,0.005617978,-0.533707865,0.258426966,-0.640449438,0.207865169,-0.775280899,0.146067416,-0.573033708,0.162921348,-0.511235955
0,0,0,-0.32460733,-0.136125654,-0.534031414,-0.455497382,-0.628272251,-0.769633508,-0.696335079,-1,-0.382198953,-0.706806283,-0.397905759,-0.90052356,-0.361256545,-0.64921466,-0.340314136,-0.565445026,-0.178010471,-0.722513089,-0.19895288,-0.895287958,-0.204188482,-0.591623037,-0.19895288,-0.560209424,0.02617801,-0.696335079,0.020942408,-0.87434555,-0.015706806,-0.57591623,-0.020942408,-0.518324607,0.230366492,-0.64921466,0.230366492,-0.785340314,0.167539267,-0.57591623,0.146596859,-0.502617801
0,0,0,-0.320224719,-0.095505618,-0.573033708,-0.43258427,-0.685393258,-0.764044944,-0.752808989,-1,-0.443820225,-0.713483146,-0.45505618,-0.859550562,-0.404494382,-0.617977528,-0.387640449,-0.58988764,-0.241573034,-0.747191011,-0.247191011,-0.870786517,-0.241573034,-0.56741573,-0.241573034,-0.58988764,-0.04494382,-0.735955056,-0.033707865,-0.831460674,-0.056179775,-0.539325843,-0.06741573,-0.556179775,0.162921348,-0.707865169,0.168539326,-0.741573034,0.117977528,-0.528089888,0.101123596,-0.505617978
0,0,0,-0.316129032,-0.096774194,-0.587096774,-0.425806452,-0.709677419,-0.761290323,-0.761290323,-1,-0.477419355,-0.722580645,-0.470967742,-0.909677419,-0.406451613,-0.651612903,-0.406451613,-0.593548387,-0.264516129,-0.748387097,-0.258064516,-0.903225806,-0.238709677,-0.574193548,-0.270967742,-0.574193548,-0.064516129,-0.741935484,-0.032258065,-0.870967742,-0.051612903,-0.561290323,-0.090322581,-0.535483871,0.141935484,-0.716129032,0.174193548,-0.793548387,0.129032258,-0.567741935,0.083870968,-0.509677419
0,0,0,-0.316176471,-0.073529412,-0.580882353,-0.411764706,-0.698529412,-0.764705882,-0.772058824,-1,-0.492647059,-0.727941176,-0.463235294,-0.897058824,-0.404411765,-0.639705882,-0.411764706,-0.588235294,-0.279411765,-0.757352941,-0.25,-0.897058824,-0.242647059,-0.566176471,-0.279411765,-0.580882353,-0.073529412,-0.75,-0.022058824,-0.852941176,-0.051470588,-0.544117647,-0.095588235,-0.544117647,0.132352941,-0.713235294,0.183823529,-0.757352941,0.132352941,-0.536764706,0.080882353,-0.507352941
0,0,0,-0.313432836,-0.089552239,-0.559701493,-0.440298507,-0.656716418,-0.776119403,-0.723880597,-1,-0.462686567,-0.701492537,-0.447761194,-0.895522388,-0.388059701,-0.649253731,-0.388059701,-0.582089552,-0.253731343,-0.723880597,-0.231343284,-0.888059701,-0.223880597,-0.574626866,-0.253731343,-0.567164179,-0.044776119,-0.708955224,-0.007462687,-0.843283582,-0.037313433,-0.552238806,-0.067164179,-0.537313433,0.156716418,-0.671641791,0.194029851,-0.746268657,0.149253731,-0.537313433,0.111940299,-0.507462687
0,0,0,-0.313432836,-0.082089552,-0.567164179,-0.425373134,-0.679104478,-0.768656716,-0.731343284,-1,-0.485074627,-0.723880597,-0.440298507,-0.895522388,-0.388059701,-0.641791045,-0.402985075,-0.589552239,-0.276119403,-0.746268657,-0.223880597,-0.895522388,-0.223880597,-0.567164179,-0.268656716,-0.574626866,-0.074626866,-0.731343284,-0.007462687,-0.835820896,-0.037313433,-0.537313433,-0.089552239,-0.529850746,0.126865672,-0.694029851,0.194029851,-0.746268657,0.141791045,-0.537313433,0.082089552,-0.5
